t,x_ref,x_meas,pitch_deg
1.172,0,5.075417975382e-05,-0.104958033508564
1.174,0,6.38742604969454e-05,-0.0644779785412712
1.176,0,7.71461754804759e-05,-0.0222850142728291
1.178,0,9.02253540737858e-05,0.0203799599039338
1.18,0,0.000102820750860768,0.0624025127265838
1.182,0,0.000114642358142627,0.102702995792859
1.184,0,0.000125420761127273,0.140231378724993
1.186,0,0.000134847206464217,0.173807780691011
1.188,0,0.00014285377796887,0.20297990028306
1.19,0,0.000149130857684798,0.226555924194462
1.192,0,0.000153579333446759,0.243979060332794
1.194,0,0.000156181362044569,0.254969768405706
1.196,0,0.000156980808247338,0.259482760099258
1.198,0,0.00015589648276826,0.25700033968549
1.2,0,0.000153135864560811,0.248070844993406
1.202,0,0.00014879377021105,0.23283323620543
1.204,0,0.000143039721342716,0.211718400141266
1.206,0,0.000136059838513718,0.185218632942085
1.208,0,0.000128108944583523,0.154131810918816
1.21,0,0.000119453378695114,0.11926178692918
1.212,0,0.000110456072770186,0.0819639798671418
1.214,0,0.00010142158377011,0.0432575302680187
1.216,0,9.27059608925048e-05,0.00442981880274629
1.218,0,8.46369277599592e-05,-0.0332614994638452
1.22,0,7.75118125267514e-05,-0.0686662036158778
1.222,0,7.16922403962415e-05,-0.100443768955934
1.224,0,6.74308931269051e-05,-0.127563903824099
1.226,0,6.48418658198278e-05,-0.149456155038464
1.228,0,6.42116024751622e-05,-0.164997618456621
1.23,0,6.55520335366e-05,-0.173935229425851
1.232,0,6.87967095387085e-05,-0.17630726176927
1.234,0,7.40087396632536e-05,-0.171690967274837
1.236,0,8.09977564680892e-05,-0.160552423929998
1.238,0,8.95983141202275e-05,-0.14329601897246
1.24,0,9.97113675807113e-05,-0.120055038083582
1.242,0,0.000111105662717843,-0.0914725491451433
1.244,0,0.000123473408126756,-0.0585733168103904
1.246,0,0.00013663684673167,-0.0217923589585533
1.248,0,0.000150229915753128,0.017544831841826
1.25,0,0.000163958746850393,0.058420629519936
1.252,0,0.000177488495602557,0.0996594744336085
1.254,0,0.000190513757696526,0.140054647042622
1.256,0,0.000202714134533283,0.178409089608992
1.258,0,0.000213735799094942,0.213374846811159
1.26,0,0.000223367041630266,0.244036333174524
1.262,0,0.000231361034911433,0.269398395941256
1.264,0,0.000237473962772585,0.288453440152148
1.266,0,0.000241591933772078,0.300617038480909
1.268,0,0.000243730344812066,0.305768961867091
1.27,0,0.000243811079222367,0.30344680564038
1.272,0,0.000241909153684898,0.293715403998875
1.274,0,0.00023824172718697,0.277177969158496
1.276,0,0.000232956423408565,0.254172598575175
1.278,0,0.000226271338808534,0.225295836496822
1.28,0,0.000218461078951278,0.191399580512008
1.282,0,0.000209748801073825,0.153091713868521
1.284,0,0.000200489402717085,0.111581380830685
1.286,0,0.000190987203808118,0.0679247408042347
1.288,0,0.000181554862415071,0.023186548183975
1.29,0,0.000172480208643176,-0.0215041609813795
1.292,0,0.000164032805963938,-0.0651277232190956
1.294,0,0.000156472541637884,-0.106651013815263
1.296,0,0.000150082919685538,-0.144957124164974
1.298,0,0.000145027399471735,-0.179269821381902
1.3,0,0.00014161873346395,-0.208367901062737
1.302,0,0.000139908489741147,-0.231849963649798
1.304,0,0.000140143511250778,-0.248676036801871
1.306,0,0.000142285377462797,-0.258785640181646
1.308,0,0.000146411088799782,-0.261721026941586
1.31,0,0.000152399248692977,-0.25774779881921
1.312,0,0.000160221598598251,-0.246781125740185
1.314,0,0.000169653608098363,-0.229474259331652
1.316,0,0.000180535178687132,-0.206218873156151
1.318,0,0.00019259577513822,-0.177835290881606
