t,x_ref,x_meas
12.07,0.12040000000021,0.125115313214022
12.072,0.12033600000021,0.125085913968191
12.074,0.12027200000021,0.125056072644032
12.076,0.12020800000021,0.125024757444704
12.078,0.12014400000021,0.124992989527383
12.08,0.12008000000021,0.124960188889324
12.082,0.12001600000021,0.124926501562993
12.084,0.11995200000021,0.124892218887245
12.086,0.11988800000021,0.12485662308215
12.088,0.11982400000021,0.124820598928657
12.09,0.119760000000211,0.124783392102917
12.092,0.119696000000211,0.124745352846371
12.094,0.119632000000211,0.124706407618229
12.096,0.119568000000211,0.124667462390086
12.098,0.119504000000211,0.124626910216458
12.1,0.119440000000211,0.124585890970185
12.102,0.119376000000211,0.124544045026686
12.104,0.119312000000211,0.124501361257291
12.106,0.119248000000211,0.124458244901129
12.108,0.119184000000211,0.12441406534203
12.11,0.119120000000212,0.124369416926896
12.112,0.119056000000212,0.124324153578466
12.114,0.118992000000212,0.124278072209016
12.116,0.118928000000212,0.124231606330491
12.118,0.118864000000212,0.1241842319562
12.12,0.118800000000212,0.124136752464045
12.122,0.118736000000212,0.124088002902998
12.124,0.118672000000212,0.124039253341952
12.126,0.118608000000212,0.123990503780905
12.128,0.118544000000213,0.123940530623052
12.13,0.118480000000213,0.12389045606864
12.132,0.118416000000213,0.123839933277428
12.134,0.118352000000213,0.123788838312819
12.136,0.118288000000213,0.12373774334821
12.138,0.118224000000213,0.123685871180776
12.14,0.118160000000213,0.123633884983938
12.142,0.118096000000213,0.123581324411084
12.144,0.118032000000213,0.123528584292747
12.146,0.117968000000213,0.123475388416736
12.148,0.117904000000213,0.123421911833264
12.15,0.117840000000213,0.123368087113379
12.152,0.117776000000213,0.123313841292027
12.154,0.117712000000214,0.123259326422067
12.156,0.117648000000214,0.123204525376622
12.158,0.117584000000214,0.123149297733873
12.16,0.117520000000214,0.123093802801724
12.162,0.117456000000214,0.123037912878437
12.164,0.117392000000214,0.122981765854175
12.166,0.117328000000214,0.122925242181964
12.168,0.117264000000214,0.122868477294011
12.17,0.117200000000214,0.12281136208199
12.172,0.117136000000214,0.122754048193937
12.174,0.117072000000215,0.12269644825172
12.176,0.117008000000215,0.122638512397895
12.178,0.116944000000215,0.122580388145415
12.18,0.116880000000215,0.12252197886732
12.182,0.116817000000215,0.122463483865868
12.184,0.116754000000215,0.1224046672872
12.186,0.116691000000215,0.122345667466206
12.188,0.116628000000215,0.12228651868291
12.19,0.116565000000215,0.12222709504762
12.192,0.116504000000215,0.122167566310226
12.194,0.116443000000216,0.122107801442785
12.196,0.116382000000216,0.122048007492763
12.198,0.116321000000216,0.121987984320282
12.2,0.116260000000216,0.121927888716902
12.202,0.116202000000216,0.121867703825999
12.204,0.116144000000216,0.121807448550565
12.206,0.116086000000216,0.121747172723545
12.208,0.116028000000216,0.121686888968656
12.21,0.115970000000216,0.121626639311475
12.212,0.115916000000216,0.121566430701228
12.214,0.115862000000217,0.12150637978432
12.216,0.115808000000217,0.121446371025278
12.218,0.115754000000217,0.121386526270181
12.22,0.115700000000217,0.121326852715516
12.222,0.115651000000217,0.121267258614288
12.224,0.115602000000217,0.121208004389185
12.226,0.115553000000217,0.121148750164082
12.228,0.115504000000217,0.121089854993115
12.23,0.115455000000217,0.121031073640434
12.232,0.115412000000217,0.120972587266531
12.234,0.115369000000217,0.120914288894379
12.236,0.115326000000217,0.120856185581519
12.238,0.115283000000218,0.120798407155425
12.24,0.115240000000218,0.120740762830134
12.242,0.115204000000218,0.120683597171054
12.244,0.115168000000218,0.120626431511973
12.246,0.115132000000218,0.120569822158212
12.248,0.115096000000218,0.120513284636079
12.25,0.115060000000218,0.120457390705622
12.252,0.115032000000218,0.120401549296063
12.254,0.115004000000218,0.120346431425347
12.256,0.114976000000218,0.120291402113994
12.258,0.114948000000218,0.120237099865363
12.26,0.114920000000219,0.120182955381855
12.262,0.114901000000219,0.120129515752613
12.264,0.114882000000219,0.120076305323945
12.266,0.114863000000219,0.120023756823162
12.268,0.114844000000219,0.119971544770624
12.27,0.114825000000219,0.119920011152367
12.272,0.114816000000219,0.11986847753411
12.274,0.114807000000219,0.119818082209641
12.276,0.114798000000219,0.119767708543495
12.278,0.114789000000219,0.119718126528295
12.28,0.11478000000022,0.119669007177153
12.282,0.11478200000022,0.119620285227597
12.284,0.11478400000022,0.119572580339244
12.286,0.11478600000022,0.119524875450891
12.288,0.11478800000022,0.119478693336681
12.29,0.11479000000022,0.119432624485955
12.292,0.11480400000022,0.119387655594924
12.294,0.11481800000022,0.119343481320669
12.296,0.11483200000022,0.119299710867195
12.298,0.11484600000022,0.119257289308486
12.3,0.11486000000022,0.119215906211364
12.302,0.114885000000221,0.119175221240412
12.304,0.114910000000221,0.119135920416962
12.306,0.114935000000221,0.119097582960452
12.308,0.114960000000221,0.119059985678968
12.31,0.114985000000221,0.119023904815922
12.312,0.115020000000221,0.118988756735823
12.314,0.115055000000221,0.118954474418599
12.316,0.115090000000221,0.1189213008905
12.318,0.115125000000221,0.118889244422763
12.32,0.115160000000221,0.118857969441943
12.322,0.115204000000222,0.118827462865124
12.324,0.115248000000222,0.118798179653493
12.326,0.115292000000222,0.118769596276107
12.328,0.115336000000222,0.118741724615552
12.33,0.115380000000222,0.118714872357284
12.332,0.115432000000222,0.118688640620939
12.334,0.115484000000222,0.118663151896187
12.336,0.115536000000222,0.118638641905185
12.338,0.115588000000222,0.118614513247778
12.34,0.115640000000222,0.11859157845653
12.342,0.115699000000222,0.118569371158557
12.344,0.115758000000222,0.118547897826648
12.346,0.115817000000223,0.118527167602726
12.348,0.115876000000223,0.118507551354797
12.35,0.115935000000223,0.118488732680674
12.352,0.116000000000223,0.118470765330266
12.354,0.116065000000223,0.118453653283439
12.356,0.116130000000223,0.118437638165712
12.358,0.116195000000223,0.11842217687428
12.36,0.116260000000223,0.118408494025656
12.362,0.116330000000223,0.118394811177033
12.364,0.116400000000223,0.118383030565884
12.366,0.116470000000223,0.118371599038209
12.368,0.116540000000223,0.11836147563095
12.37,0.116610000000224,0.118352109655172
12.372,0.116684000000224,0.118344480898556
12.374,0.116758000000224,0.118337427633943
12.376,0.116832000000224,0.118331777354457
12.378,0.116906000000224,0.118327173415756
12.38,0.116980000000224,0.118323396513097
12.382,0.117057000000224,0.118321223619539
12.384,0.117134000000224,0.118319613185725
12.386,0.117211000000224,0.118319490147758
12.388,0.117288000000224,0.118320209139902
12.39,0.117365000000224,0.118321826693894
12.392,0.117444000000225,0.118324957840323
12.394,0.117523000000225,0.118328486084824
12.396,0.117602000000225,0.118333256316283
12.398,0.117681000000225,0.118338863631419
12.4,0.117760000000225,0.118345186035011
12.402,0.117840000000225,0.118352569607008
12.404,0.117920000000225,0.118361135387252
12.406,0.118000000000225,0.118370275795512
12.408,0.118080000000225,0.118380768281341
12.41,0.118160000000225,0.118392116021207
12.412,0.118240000000226,0.118404266854868
12.414,0.118320000000226,0.11841796483115
12.416,0.118400000000226,0.118432329883434
12.418,0.118480000000226,0.118448046548689
12.42,0.118560000000226,0.118464886966502
12.422,0.118640000000226,0.118482642729188
12.424,0.118720000000226,0.118501866096019
12.426,0.118800000000226,0.118522223997831
12.428,0.118880000000226,0.118543459586976
12.43,0.118960000000226,0.118566062800044
12.432,0.119040000000226,0.11858979992793
12.434,0.119120000000226,0.118614362801556
12.436,0.119200000000227,0.118640146157434
12.438,0.119280000000227,0.118667033275013
12.44,0.119360000000227,0.118694684989797
12.442,0.119440000000227,0.118723420766613
12.444,0.119520000000227,0.118753321749203
12.446,0.119600000000227,0.118783719463222
12.448,0.119680000000227,0.118815561754295
12.45,0.119760000000227,0.11884807872561
12.452,0.119840000000227,0.11888153602474
12.454,0.119920000000227,0.118916093945545
12.456,0.120000000000227,0.118951589533272
12.458,0.120080000000227,0.118987992381538
12.46,0.120160000000228,0.119025685357292
12.462,0.120240000000228,0.119064433982511
12.464,0.120320000000228,0.119104200501124
12.466,0.120400000000228,0.11914490983323
12.468,0.120480000000228,0.119187202083362
12.47,0.120560000000228,0.11922989181782
12.472,0.120640000000228,0.119274191547522
12.474,0.120720000000228,0.119319058670217
12.476,0.120800000000228,0.119365342103113
12.478,0.120880000000228,0.119412293443448
12.48,0.120960000000229,0.119460308835932
12.482,0.121040000000229,0.119509120205421
12.484,0.121120000000229,0.119559157135812
12.486,0.121200000000229,0.119609955828039
12.488,0.121280000000229,0.119661375904985
12.49,0.121360000000229,0.119713926047378
12.492,0.121440000000229,0.119767120332025
12.494,0.121520000000229,0.119820880415621
12.496,0.121600000000229,0.119875895094983
12.498,0.121680000000229,0.119930909774346
12.5,0.121760000000229,0.119986850527351
12.502,0.121840000000229,0.120043848264418
12.504,0.12192000000023,0.120100846001486
12.506,0.12200000000023,0.120158923954522
12.508,0.12208000000023,0.120217489589645
12.51,0.12216000000023,0.120276539017034
12.512,0.12224000000023,0.120336364846092
12.514,0.12232000000023,0.120396734162639
12.516,0.12240000000023,0.120457581048161
12.518,0.12248000000023,0.120519157032512
12.52,0.12256000000023,0.120581162260993
12.522,0.12264000000023,0.120643718240792
12.524,0.12272000000023,0.120707023360237
12.526,0.12280000000023,0.120770686410437
12.528,0.12288000000023,0.120834786416263
12.53,0.122960000000231,0.120899671713309
12.532,0.123040000000231,0.120964601793608
12.534,0.123120000000231,0.121030655836885
12.536,0.123200000000231,0.121096709880162
12.538,0.123280000000231,0.121163477068829
12.54,0.123360000000231,0.121230522786305
12.542,0.123440000000231,0.121298269930866
12.544,0.123520000000231,0.121366135393061
12.546,0.123600000000231,0.121434720502995
12.548,0.123680000000231,0.121503409801806
12.55,0.123760000000231,0.12157263825554
12.552,0.123840000000231,0.12164203962334
12.554,0.123920000000232,0.121711826667315
12.556,0.124000000000232,0.121781880764352
12.558,0.124080000000232,0.121852251965234
12.56,0.124160000000232,0.121922623166116
12.562,0.124240000000232,0.121993384769608
12.564,0.124320000000232,0.122064275603459
12.566,0.124400000000232,0.122135536988021
12.568,0.124480000000232,0.12220689828633
12.57,0.124560000000232,0.122278533784543
12.572,0.124640000000232,0.122350370160596
12.574,0.124720000000233,0.122422390861643
12.576,0.124800000000233,0.122494724933814
12.578,0.124880000000233,0.122567162401239
12.58,0.124960000000233,0.122640012007123
12.582,0.125039000000233,0.122712987618751
12.584,0.125118000000233,0.122786279754016
12.586,0.125197000000233,0.122859814112755
12.588,0.125276000000233,0.122933555510673
12.59,0.125355000000233,0.123007632727022
12.592,0.125432000000233,0.123081864360041
12.594,0.125509000000233,0.123156407230434
12.596,0.125586000000234,0.123231135436087
12.598,0.125663000000234,0.123306008685881
12.6,0.125740000000234,0.123381131506363
12.602,0.125814000000234,0.123456329182962
12.604,0.125888000000234,0.123531650068015
12.606,0.125962000000234,0.123607037174975
12.608,0.126036000000234,0.123682450818854
12.61,0.126110000000234,0.123757862204864
12.612,0.126180000000234,0.123833225984113
12.614,0.126250000000234,0.123908538081836
12.616,0.126320000000234,0.123983672658075
12.618,0.126390000000234,0.124058740077959
12.62,0.126460000000234,0.124133531455632
12.622,0.126525000000234,0.124208164181093
12.624,0.126590000000234,0.124282542945759
12.626,0.126655000000235,0.124356601212938
12.628,0.126720000000235,0.12443048321224
12.63,0.126785000000235,0.124503914808201
12.632,0.126844000000235,0.124577048656796
12.634,0.126903000000235,0.124649886093659
12.636,0.126962000000235,0.124722325994516
12.638,0.127021000000235,0.124794357000249
12.64,0.127080000000235,0.124866209488082
12.642,0.127132000000235,0.124937609515978
12.644,0.127184000000235,0.125008743226794
12.646,0.127236000000235,0.125079593295609
12.648,0.127288000000236,0.125150343008492
12.65,0.127340000000236,0.125220638696922
12.652,0.127384000000236,0.125290934385352
12.654,0.127428000000236,0.125360784622965
12.656,0.127472000000236,0.125430572847642
12.658,0.127516000000236,0.125500110127155
12.66,0.127560000000236,0.12556942177633
12.662,0.127595000000236,0.12563836639871
12.664,0.127630000000236,0.125707002899062
12.666,0.127665000000236,0.125775363547402
12.668,0.127700000000236,0.125843203471031
12.67,0.127735000000236,0.125910551207688
12.672,0.127760000000237,0.125977487558148
12.674,0.127785000000237,0.126043718997401
12.676,0.127810000000237,0.126109121286554
12.678,0.127835000000237,0.126174192177435
12.68,0.127860000000237,0.126238207577972
12.682,0.127874000000237,0.126301561108809
12.684,0.127888000000237,0.126364130345447
12.686,0.127902000000237,0.126425571827784
12.688,0.127916000000237,0.126486330014268
12.69,0.127930000000237,0.126546348685044
12.692,0.127932000000237,0.126605287108436
12.694,0.127934000000238,0.126663379572627
12.696,0.127936000000238,0.126720647554871
12.698,0.127938000000238,0.126776906240726
12.7,0.127940000000238,0.12683262105093
12.702,0.127931000000238,0.126887528315084
12.704,0.127922000000238,0.126941698789001
12.706,0.127913000000238,0.126994847861241
