kp,kd,ki,tracking_rms_cm,overshoot_cm,tail_rms_deg,hover_cm,peak_pitch_deg
24,10.8,0.02,1.31456651269909,2.3092696271412,6.63151933160759,0.050730977895949,15.5414491568942
24,10.8,0.04,1.31834146803349,2.2801080609298,6.42246540119482,0.0505693793736239,15.5256730708254
24,10.8,0.08,1.2992761500805,2.28515791458164,6.55431888786648,0.0505506386547173,15.5256636502205
