t,x_ref,x_meas
6.084,0.979527999999945,0.985589727889124
6.086,0.979551999999945,0.985556900128461
6.088,0.979575999999945,0.985524356507529
6.09,0.979599999999945,0.985492338295435
6.092,0.979626999999945,0.985460471582275
6.094,0.979653999999945,0.985429000230872
6.096,0.979680999999945,0.985397879639608
6.098,0.979707999999944,0.985366987765865
6.1,0.979734999999944,0.985336388288941
6.102,0.979763999999944,0.985306178171004
6.104,0.979792999999944,0.985276224031942
6.106,0.979821999999944,0.985246580955151
6.108,0.979850999999944,0.985217440352947
6.11,0.979879999999944,0.985188620274053
6.112,0.979909999999944,0.985160156744495
6.114,0.979939999999944,0.98513235106004
6.116,0.979969999999944,0.98510500052681
6.118,0.979999999999944,0.985078112057182
6.12,0.980029999999944,0.98505179895491
6.122,0.980059999999944,0.985025991805649
6.124,0.980089999999944,0.985000766508122
6.126,0.980119999999944,0.984976059933735
6.128,0.980149999999944,0.984952109292415
6.13,0.980179999999944,0.984928726197695
6.132,0.980209999999944,0.984905797316205
6.134,0.980239999999944,0.984883524556325
6.136,0.980269999999944,0.984861832649818
6.138,0.980299999999944,0.984840548043333
6.14,0.980329999999944,0.984819788591377
6.142,0.980359999999943,0.984799589640041
6.144,0.980389999999943,0.984779786661692
6.146,0.980419999999943,0.984760469823937
6.148,0.980449999999943,0.984741398201738
6.15,0.980479999999943,0.984722816189844
6.152,0.980509999999943,0.984704770784044
6.154,0.980539999999943,0.984687068565805
6.156,0.980569999999943,0.984669749129864
6.158,0.980599999999943,0.984653092621574
6.16,0.980629999999943,0.984636850253754
6.162,0.980659999999943,0.984621028060105
6.164,0.980689999999943,0.984606062097433
6.166,0.980719999999943,0.984591637524344
6.168,0.980749999999943,0.984577745439042
6.17,0.980779999999943,0.984564828754957
6.172,0.980809999999943,0.984552872252302
6.174,0.980839999999943,0.984541480157278
6.176,0.980869999999943,0.984530640796351
6.178,0.980899999999943,0.984520890287003
6.18,0.980929999999943,0.984512261111037
6.182,0.980959999999943,0.984504295479844
6.184,0.980989999999943,0.984497310770111
6.186,0.981019999999942,0.984491393035883
6.188,0.981049999999942,0.984486125102247
6.19,0.981079999999942,0.984481855131344
6.192,0.981109999999942,0.984478515139529
6.194,0.981139999999942,0.984475765479299
6.196,0.981169999999942,0.984473949648988
6.198,0.981199999999942,0.984472885838414
6.2,0.981229999999942,0.98447232727922
6.202,0.981259999999942,0.98447259228814
6.204,0.981289999999942,0.984473438723493
6.206,0.981319999999942,0.984474726423685
6.208,0.981349999999942,0.984476703461154
6.21,0.981379999999942,0.98447918661321
6.212,0.981409999999942,0.984482052098894
6.214,0.981439999999942,0.98448552932115
6.216,0.981469999999942,0.984489497253769
6.218,0.981499999999942,0.984493835645608
6.22,0.981529999999942,0.984498779301347
6.222,0.981559999999942,0.984504248944957
6.224,0.981589999999942,0.984510113154433
6.226,0.981619999999942,0.984516623719743
6.228,0.981649999999942,0.984523723169592
6.23,0.981679999999941,0.984531278652936
6.232,0.981709999999941,0.984539617305307
6.234,0.981739999999941,0.984548355151355
6.236,0.981769999999941,0.984557819544134
6.238,0.981799999999941,0.984567855022416
6.24,0.981829999999941,0.984578455111643
6.242,0.981859999999941,0.984589778067338
6.244,0.981889999999941,0.984601488387633
6.246,0.981919999999941,0.984614036841989
6.248,0.981949999999941,0.984626795694179
6.25,0.981979999999941,0.984640368284467
6.252,0.982009999999941,0.984654330772106
6.254,0.982039999999941,0.984668667117946
6.256,0.982069999999941,0.98468354959353
6.258,0.982099999999941,0.984698763704561
6.26,0.982129999999941,0.984714262898918
6.262,0.982159999999941,0.98473014588753
6.264,0.982189999999941,0.984746179660672
6.266,0.982219999999941,0.984762508145585
6.268,0.982249999999941,0.984778997130023
6.27,0.982279999999941,0.984795671303159
6.272,0.982309999999941,0.984812509058414
6.274,0.98233999999994,0.984829460435117
6.276,0.98236999999994,0.984846564974962
6.278,0.98239999999994,0.984863786743492
6.28,0.98242999999994,0.98488113184389
6.282,0.98245999999994,0.984898653137955
6.284,0.98248999999994,0.984916302244526
6.286,0.98251999999994,0.984934088189809
6.288,0.98254999999994,0.984952124761943
6.29,0.98257999999994,0.984970297349629
6.292,0.98260999999994,0.984988689130629
6.294,0.98263999999994,0.985007424135325
6.296,0.98266999999994,0.985026337889731
6.298,0.98269999999994,0.985045251644138
6.3,0.98272999999994,0.985064717821855
6.302,0.98275999999994,0.985084223217934
6.304,0.98278999999994,0.985104202791057
6.306,0.98281999999994,0.985124225841184
6.308,0.98284999999994,0.985144657926247
6.31,0.98287999999994,0.985165149463634
6.312,0.98290999999994,0.985185936103373
6.314,0.98293999999994,0.985206898940529
6.316,0.98296999999994,0.985227984452142
6.318,0.98299999999994,0.985249232435081
6.32,0.98302999999994,0.985270593264265
6.322,0.98305999999994,0.985292026852947
6.324,0.983089999999939,0.985313553147305
6.326,0.983119999999939,0.985335093395374
6.328,0.983149999999939,0.985356702596481
6.33,0.983179999999939,0.985378343430063
6.332,0.983208999999939,0.985400007098472
6.334,0.983237999999939,0.985421698160333
6.336,0.983266999999939,0.985443425699428
6.338,0.983295999999939,0.985465181862988
6.34,0.983324999999939,0.985486970460751
6.342,0.983351999999939,0.985508823747859
6.344,0.983378999999939,0.985530726205543
6.346,0.983405999999939,0.985552671596744
6.348,0.983432999999939,0.985574681830589
6.35,0.983459999999939,0.985596728729709
6.352,0.983483999999939,0.985618836499385
6.354,0.983507999999939,0.98564096379676
6.356,0.983531999999939,0.985663119165322
6.358,0.983555999999939,0.985685278528229
6.36,0.983579999999939,0.985707394988568
6.362,0.983599999999939,0.985729498095666
6.364,0.983619999999939,0.985751497542424
6.366,0.983639999999939,0.985773384713738
6.368,0.983659999999939,0.98579517200453
6.37,0.983679999999938,0.985816725779331
6.372,0.983694999999938,0.985838074575919
6.374,0.983709999999938,0.985859239313764
6.376,0.983724999999938,0.985879963783313
6.378,0.983739999999938,0.985900605285299
6.38,0.983754999999938,0.985920677635096
6.382,0.983763999999938,0.985940637423722
6.384,0.983772999999938,0.985959973332568
6.386,0.983781999999938,0.985979184232576
6.388,0.983790999999938,0.985997819663098
6.39,0.983799999999938,0.986016052482342
6.392,0.983801999999938,0.986033995620891
6.394,0.983803999999938,0.986051362930244
6.396,0.983805999999938,0.986068385529791
6.398,0.983807999999938,0.986085121626379
6.4,0.983809999999938,0.98610124614286
6.402,0.983803999999938,0.986117088316715
6.404,0.983797999999938,0.986132604490482
6.406,0.983791999999938,0.986147589962299
6.408,0.983785999999938,0.986162225094554
6.41,0.983779999999938,0.986176507341036
6.412,0.983766999999938,0.986190313859595
6.414,0.983753999999938,0.986203627431234
6.416,0.983740999999938,0.98621654023462
6.418,0.983727999999938,0.98622904248612
6.42,0.983714999999938,0.986240900108648
6.422,0.983695999999938,0.986252139816116
6.424,0.983676999999938,0.986263103203309
6.426,0.983657999999938,0.986273415140438
6.428,0.983638999999937,0.986283307979401
6.43,0.983619999999937,0.986292470493307
6.432,0.983595999999937,0.986301166364853
6.434,0.983571999999937,0.986309500003988
6.436,0.983547999999937,0.986317107514556
6.438,0.983523999999937,0.986324392131658
6.44,0.983499999999937,0.986331329809339
6.442,0.983471999999937,0.986337730020611
6.444,0.983443999999937,0.986343908915292
6.446,0.983415999999937,0.986349795538232
6.448,0.983387999999937,0.986355365800185
6.45,0.983359999999937,0.986360768838135
6.452,0.983328999999937,0.986365911439771
6.454,0.983297999999937,0.986371054041408
6.456,0.983266999999937,0.986375995130141
6.458,0.983235999999937,0.986380832915893
6.46,0.983204999999937,0.986385522827879
6.462,0.983171999999937,0.986390159782766
6.464,0.983138999999937,0.986394657378264
6.466,0.983105999999937,0.986399047433095
6.468,0.983072999999937,0.986403327479579
6.47,0.983039999999937,0.986407422090441
6.472,0.983005999999937,0.986411331381896
6.474,0.982971999999937,0.986415057651982
6.476,0.982937999999937,0.986418584420886
6.478,0.982903999999936,0.986421692800392
6.48,0.982869999999937,0.986424635735182
6.482,0.982835999999937,0.986427196044283
6.484,0.982801999999936,0.986429427147586
6.486,0.982767999999936,0.98643132723531
6.488,0.982733999999936,0.986432794869981
6.49,0.982699999999936,0.986433825605133
6.492,0.982665999999936,0.986434527246988
6.494,0.982631999999936,0.986434900076503
6.496,0.982597999999936,0.98643474633116
6.498,0.982563999999936,0.986434292353972
6.5,0.982529999999936,0.986433583552927
6.502,0.982495999999936,0.986432459022015
6.504,0.982461999999936,0.986430856156588
6.506,0.982427999999936,0.9864292464893
6.508,0.982393999999936,0.986427101868423
6.51,0.982359999999936,0.986424859987286
6.512,0.982325999999936,0.98642222997231
6.514,0.982291999999936,0.98641938448744
6.516,0.982257999999936,0.986416092082872
6.518,0.982223999999936,0.986412516108468
6.52,0.982189999999936,0.986408667282066
6.522,0.982155999999936,0.986404242760214
6.524,0.982121999999936,0.986399536842206
6.526,0.982087999999936,0.986394336138377
6.528,0.982053999999936,0.986388553756703
6.53,0.982019999999936,0.98638243368955
6.532,0.981985999999936,0.98637551256046
6.534,0.981951999999936,0.986367916488653
6.536,0.981917999999935,0.986359692031995
6.538,0.981883999999935,0.986351467575338
6.54,0.981849999999935,0.986341768970045
6.542,0.981815999999936,0.986331885488416
6.544,0.981781999999935,0.986320845700632
6.546,0.981747999999935,0.986309488636174
6.548,0.981713999999935,0.986297272516838
6.55,0.981679999999935,0.986284170578531
6.552,0.981645999999935,0.986270464180694
6.554,0.981611999999935,0.986256161924687
6.556,0.981577999999935,0.986241062435413
6.558,0.981543999999935,0.986225301523863
6.56,0.981509999999935,0.986208987993219
6.562,0.981475999999935,0.986192119921395
6.564,0.981441999999935,0.986174653842901
6.566,0.981407999999935,0.986156881089763
6.568,0.981373999999935,0.986138254596884
6.57,0.981339999999935,0.98611957282482
6.572,0.981305999999935,0.98610030750304
6.574,0.981271999999935,0.986080806387108
6.576,0.981237999999935,0.986060677486265
6.578,0.981203999999935,0.986040390828584
6.58,0.981169999999935,0.986019616526109
6.582,0.981135999999935,0.985998551376631
6.584,0.981101999999935,0.985977155613137
6.586,0.981067999999935,0.985955295502862
6.588,0.981033999999935,0.985933254755058
6.59,0.980999999999935,0.98591054850118
6.592,0.980965999999935,0.985887659475654
6.594,0.980931999999934,0.985864203350538
6.596,0.980897999999934,0.985840334342733
6.598,0.980863999999934,0.985816010314396
6.6,0.980829999999934,0.98579143036172
6.602,0.980795999999934,0.98576626653339
6.604,0.980761999999934,0.985740553711831
6.606,0.980727999999934,0.985714508263045
6.608,0.980693999999934,0.98568797763223
6.61,0.980659999999934,0.985660958113537
6.612,0.980625999999934,0.985633642091599
6.614,0.980591999999934,0.985605892940796
6.616,0.980557999999934,0.985577762624014
6.618,0.980523999999934,0.985549400437133
6.62,0.980489999999934,0.985520704590945
6.622,0.980455999999934,0.985491735291716
6.624,0.980421999999934,0.98546265900314
6.626,0.980387999999934,0.985433316256267
6.628,0.980353999999934,0.9854039298199
6.63,0.980319999999934,0.985374327094601
6.632,0.980285999999934,0.985344724369302
6.634,0.980251999999934,0.985315040615893
6.636,0.980217999999934,0.985285313853368
6.638,0.980183999999934,0.985255540172636
6.64,0.980149999999934,0.98522575596967
6.642,0.980115999999934,0.985195944039176
6.644,0.980081999999934,0.985166112934453
6.646,0.980047999999934,0.985136259435211
6.648,0.980013999999934,0.985106355710568
6.65,0.979979999999934,0.985076433466086
6.652,0.979945999999934,0.985046401288106
6.654,0.979911999999934,0.985016326632295
6.656,0.979877999999934,0.984986136723636
6.658,0.979843999999934,0.984955816284957
6.66,0.979809999999934,0.98492538403067
6.662,0.979775999999934,0.984894880131542
6.664,0.979741999999933,0.984864176088551
6.666,0.979707999999933,0.98483330815713
6.668,0.979673999999933,0.984802340906323
6.67,0.979639999999933,0.984771148664603
6.672,0.979605999999933,0.984739847030641
6.674,0.979571999999933,0.984708428104106
6.676,0.979537999999933,0.984676835425763
6.678,0.979503999999933,0.984645175856046
6.68,0.979469999999933,0.984613408441854
6.682,0.979435999999933,0.984581568199571
6.684,0.979401999999933,0.98454969124095
6.686,0.979367999999933,0.984517766864697
6.688,0.979333999999933,0.984485841322116
6.69,0.979299999999933,0.984453914677581
6.692,0.979266999999933,0.984422009062001
6.694,0.979233999999933,0.984390127578589
6.696,0.979200999999933,0.984358296775473
6.698,0.979167999999933,0.9843265192691
6.7,0.979134999999933,0.984294787134577
6.702,0.979103999999933,0.984263115572027
6.704,0.979072999999933,0.98423152130824
6.706,0.979041999999933,0.984199989946884
6.708,0.979010999999933,0.984168526139132
6.71,0.978979999999933,0.984137117723758
6.712,0.978951999999933,0.984105798864679
6.714,0.978923999999933,0.984074558332237
6.716,0.978895999999933,0.984043403051444
6.718,0.978867999999933,0.984012364476441
6.72,0.978839999999933,0.983981411981044
6.722,0.978815999999933,0.983950634112696
6.724,0.978791999999933,0.983919941403655
6.726,0.978767999999933,0.983889470515854
6.728,0.978743999999933,0.983859153321307
6.73,0.978719999999933,0.983829060425737
6.732,0.978700999999933,0.983799257139519
6.734,0.978681999999933,0.98376967641028
6.736,0.978662999999933,0.983740434260181
6.738,0.978643999999933,0.983711498573782
6.74,0.978624999999933,0.983682962594678
6.742,0.978611999999933,0.983654499971501
6.744,0.978598999999932,0.983626857373978
6.746,0.978585999999932,0.983599214776455
6.748,0.978572999999932,0.98357229423104
6.75,0.978559999999932,0.983545640419061
6.752,0.978553999999932,0.983519333664766
6.754,0.978547999999932,0.983493597091337
6.756,0.978541999999932,0.98346836852771
6.758,0.978535999999932,0.983443447566576
6.76,0.978529999999932,0.983419251439882
6.762,0.978531999999932,0.983395262027828
6.764,0.978533999999932,0.983372033918675
6.766,0.978535999999932,0.983349121409068
6.768,0.978537999999932,0.983326779041972
6.77,0.978539999999932,0.983304991293186
6.772,0.978548999999932,0.983283572065949
6.774,0.978557999999932,0.983262862374609
6.776,0.978566999999932,0.983242678108509
6.778,0.978575999999932,0.983223008162273
6.78,0.978584999999932,0.983203934527193
6.782,0.978599999999932,0.983185553563163
6.784,0.978614999999932,0.983167695680229
6.786,0.978629999999932,0.983150355115201
6.788,0.978644999999932,0.983133554331053
6.79,0.978659999999932,0.983117435308617
6.792,0.978679999999932,0.983101775285332
6.794,0.978699999999932,0.983086554966806
6.796,0.978719999999932,0.983071755443541
6.798,0.978739999999932,0.983057553584337
6.8,0.978759999999932,0.983043598303125
6.802,0.978783999999932,0.983029981991903
6.804,0.978807999999932,0.983016780062693
6.806,0.978831999999932,0.983003764304643
6.808,0.978855999999932,0.982991077826678
6.81,0.978879999999932,0.982978626459024
6.812,0.978906999999932,0.982966323132494
6.814,0.978933999999932,0.982954335260696
6.816,0.978960999999932,0.982942484290483
6.818,0.978987999999932,0.982930803483749
6.82,0.979014999999932,0.982919381532038
6.822,0.979043999999932,0.982908086662904
6.824,0.979072999999932,0.982897029520625
6.826,0.979101999999932,0.982886203751578
6.828,0.979130999999932,0.982875522599645
6.83,0.979159999999932,0.982865208575066
6.832,0.979189999999932,0.982855102774088
6.834,0.979219999999932,0.98284523124026
6.836,0.979249999999932,0.982835840537515
6.838,0.979279999999931,0.982826518199695
6.84,0.979309999999931,0.982817820141301
6.842,0.979339999999931,0.982809171442648
6.844,0.979369999999931,0.982801207505219
6.846,0.979399999999931,0.98279331247151
6.848,0.979429999999931,0.982786064686265
6.85,0.979459999999931,0.982778919600276
6.852,0.979489999999931,0.982772276714663
6.854,0.979519999999931,0.982766021931296
6.856,0.979549999999931,0.982760063397232
6.858,0.979579999999931,0.982754395038277
6.86,0.979609999999931,0.982749132321938
6.862,0.979639999999931,0.982744243775729
6.864,0.979669999999931,0.982739510375962
6.866,0.979699999999931,0.982735123349827
6.868,0.979729999999931,0.982730957823837
6.87,0.979759999999931,0.982727289955144
6.872,0.979789999999931,0.982723846819312
6.874,0.979819999999931,0.982720726151229
6.876,0.979849999999931,0.982718098253909
6.878,0.979879999999931,0.982715728415466
6.88,0.979909999999931,0.982713907401221
6.882,0.979939999999931,0.982712552172033
6.884,0.979969999999931,0.982711507343794
6.886,0.979999999999931,0.982711324195877
6.888,0.980029999999931,0.982711516823682
6.89,0.980059999999931,0.982712285189334
6.892,0.980089999999931,0.982714012148029
6.894,0.980119999999931,0.982715994700735
6.896,0.980149999999931,0.982718781203496
6.898,0.980179999999931,0.982722054285083
6.9,0.980209999999931,0.982726474248379
6.902,0.980239999999931,0.982731327033651
6.904,0.980269999999931,0.982736922061371
6.906,0.980299999999931,0.98274336765543
6.908,0.980329999999931,0.982750238636215
6.91,0.980359999999931,0.982758114203886
6.912,0.980389999999931,0.982766500232852
6.914,0.980419999999931,0.982775446994346
6.916,0.980449999999931,0.982785246609751
6.918,0.980479999999931,0.982795404232143
6.92,0.980509999999931,0.982806294671126
6.922,0.980539999999931,0.982817696955632
6.924,0.980569999999931,0.982829456876292
6.926,0.980599999999931,0.982841993419583
6.928,0.980629999999931,0.98285481405712
6.93,0.980659999999931,0.982868144505155
6.932,0.980689999999931,0.982881984042786
6.934,0.980719999999931,0.982896091448863
6.936,0.980749999999931,0.982910854811748
6.938,0.980779999999931,0.982925928057919
6.94,0.980809999999931,0.982941392114458
6.942,0.980839999999931,0.982957430807517
6.944,0.980869999999931,0.982973734158039
6.946,0.98089999999993,0.982990626166682
6.948,0.98092999999993,0.98300792749444
6.95,0.98095999999993,0.983025557818341
6.952,0.980989999999931,0.983043884367183
6.954,0.981019999999931,0.983062491637693
6.956,0.98104999999993,0.983081632971151
6.958,0.98107999999993,0.983101275314432
6.96,0.98110999999993,0.983121195502342
6.962,0.981139999999931,0.983141818521102
6.964,0.98116999999993,0.983162724367184
6.966,0.98119999999993,0.983184040642191
6.968,0.98122999999993,0.98320585728455
6.97,0.98125999999993,0.983227902843769
6.972,0.98128999999993,0.98325044204922
6.974,0.98131999999993,0.983273246499105
6.976,0.98134999999993,0.983296295678854
6.978,0.98137999999993,0.983319732951774
6.98,0.98140999999993,0.983343312455789
6.982,0.98143999999993,0.983367159257051
6.984,0.98146999999993,0.983391221349712
6.986,0.98149999999993,0.983415408663297
6.988,0.98152999999993,0.983439696614793
6.99,0.98155999999993,0.98346419242145
6.992,0.98158999999993,0.98348869250064
6.994,0.98161999999993,0.983513399911626
6.996,0.98164999999993,0.983538150062785
6.998,0.98167999999993,0.983563013961864
7,0.98170999999993,0.983587929815543
7.002,0.98173999999993,0.98361299620233
7.004,0.98176999999993,0.983638105473776
7.006,0.98179999999993,0.983663342066031
7.008,0.98182999999993,0.983688673567511
7.01,0.98185999999993,0.983714098502979
7.012,0.98188999999993,0.98373969523348
7.014,0.98191999999993,0.983765347448776
7.016,0.98194999999993,0.983791168814517
7.018,0.98197999999993,0.983817081231615
7.02,0.98200999999993,0.983843134314758
7.022,0.98203999999993,0.983869305179154
7.024,0.98206999999993,0.983895581191938
7.026,0.98209999999993,0.983921991862093
7.028,0.98212999999993,0.983948465196814
7.03,0.98215999999993,0.983975064233992
7.032,0.98218999999993,0.984001755367318
7.034,0.98221999999993,0.984028492710093
7.036,0.98224999999993,0.984055333262066
7.038,0.98227999999993,0.984082201818555
7.04,0.98230999999993,0.984109118127509
7.042,0.98233999999993,0.984136069632569
7.044,0.98236999999993,0.984163036939958
7.046,0.98239999999993,0.984190031892045
7.048,0.98242999999993,0.984217034301121
7.05,0.98245999999993,0.984244047805914
7.052,0.98248899999993,0.98427107338091
7.054,0.98251799999993,0.984298104764101
7.056,0.98254699999993,0.984325153968264
7.058,0.98257599999993,0.984352212918743
7.06,0.98260499999993,0.984379285067593
7.062,0.98263199999993,0.984406373222558
7.064,0.98265899999993,0.9844334671633
7.066,0.98268599999993,0.984460568545696
7.068,0.98271299999993,0.984487661822399
7.07,0.98273999999993,0.984514745096104
7.072,0.98276399999993,0.984541781126928
7.074,0.98278799999993,0.984568789361253
7.076,0.98281199999993,0.984595695903514
7.078,0.98283599999993,0.984622514476205
7.08,0.98285999999993,0.984649234029148
7.082,0.98287999999993,0.984675736822497
7.084,0.98289999999993,0.984702135493517
7.086,0.98291999999993,0.984728235159381
7.088,0.98293999999993,0.984754118658685
7.09,0.98295999999993,0.984779780111818
7.092,0.98297499999993,0.984805009942834
7.094,0.98298999999993,0.984830051649436
7.096,0.98300499999993,0.984854611409246
7.098,0.98301999999993,0.984878843761383
7.1,0.98303499999993,0.984902769170465
7.102,0.98304399999993,0.984926124297397
7.104,0.98305299999993,0.984949249950257
7.106,0.98306199999993,0.984971831392635
7.108,0.98307099999993,0.984994047141447
7.11,0.98307999999993,0.985015950078525
7.112,0.98308199999993,0.985037261608379
7.114,0.983083999999929,0.985058345038078
7.116,0.98308599999993,0.985078908520447
7.118,0.983087999999929,0.985099094729842
7.12,0.98308999999993,0.985118986678985
7.122,0.983083999999929,0.985138255259624
7.124,0.98307799999993,0.985157279343582
7.126,0.98307199999993,0.985175753050784
7.128,0.983065999999929,0.985193768926211
7.13,0.983059999999929,0.985211459542921
7.132,0.98304699999993,0.985228483986431
7.134,0.983033999999929,0.985244974986363
7.136,0.983020999999929,0.985260917647201
7.138,0.983007999999929,0.98527622027924
7.14,0.982994999999929,0.985290974608656
7.142,0.982975999999929,0.985305046021451
7.144,0.982956999999929,0.985318699295038
7.146,0.982937999999929,0.985331522394754
7.148,0.982918999999929,0.985343781745599
7.15,0.982899999999929,0.985355507987949
7.152,0.982875999999929,0.985366602849816
7.154,0.982851999999929,0.985377094190357
7.156,0.982827999999929,0.985387148441145
7.158,0.982803999999929,0.985396790240764
7.16,0.982779999999929,0.98540596694137
7.162,0.982751999999929,0.985414738459339
7.164,0.982723999999929,0.985423227654129
7.166,0.982695999999929,0.985431444498937
7.168,0.982667999999929,0.985439310300296
7.17,0.982639999999929,0.985447176101654
7.172,0.982608999999929,0.98545468998919
7.174,0.982577999999929,0.985462079460354
7.176,0.982546999999929,0.985469348345482
7.178,0.982515999999929,0.9854764256733
7.18,0.982484999999929,0.985483384916642
7.182,0.982451999999929,0.985490234653429
7.184,0.982418999999929,0.985496894464178
7.186,0.982385999999929,0.985503383683501
7.188,0.982352999999929,0.985509724157139
7.19,0.982319999999929,0.985515816325312
7.192,0.982285999999929,0.98552162953954
7.194,0.982251999999929,0.98552722072962
7.196,0.982217999999929,0.985532487810289
7.198,0.982183999999929,0.985537255463656
7.2,0.982149999999929,0.985541908221459
7.202,0.982115999999929,0.985545896322947
7.204,0.982081999999929,0.985549763983686
7.206,0.982047999999929,0.985552985023603
7.208,0.982013999999929,0.985555858996554
7.21,0.981979999999929,0.9855583495128
7.212,0.981945999999929,0.985560318492397
7.214,0.981911999999929,0.985561881601918
7.216,0.981877999999929,0.985563061402366
7.218,0.981843999999929,0.985563848133589
7.22,0.981809999999929,0.985564370922824
7.222,0.981775999999929,0.985564391456017
7.224,0.981741999999929,0.985564342864885
7.226,0.981707999999929,0.985563797802394
7.228,0.981673999999929,0.985563047925368
7.23,0.981639999999929,0.985562061100118
7.232,0.981605999999929,0.985560674212041
7.234,0.981571999999929,0.985559083396062
7.236,0.981537999999929,0.985557170385765
7.238,0.981503999999929,0.985554846394863
7.24,0.981469999999929,0.985552272522033
7.242,0.981435999999929,0.985549194485921
7.244,0.981401999999929,0.985545661873214
7.246,0.981367999999929,0.985541808472278
7.248,0.981333999999929,0.985537163833463
7.25,0.981299999999929,0.985532051785853
7.252,0.981265999999929,0.98552645318723
7.254,0.981231999999929,0.985519715167934
7.256,0.981197999999929,0.98551288115818
7.258,0.981163999999929,0.985504709196062
7.26,0.981129999999929,0.985496356549749
7.262,0.981095999999929,0.985486838274658
7.264,0.981061999999929,0.985476697554517
7.266,0.981027999999929,0.985465760426806
7.268,0.980993999999929,0.98545384906143
7.27,0.980959999999929,0.985441372450934
7.272,0.980925999999929,0.985428134316634
7.274,0.980891999999929,0.985414034834012
7.276,0.980857999999929,0.985399442370131
7.278,0.980823999999929,0.985384187265169
7.28,0.980789999999929,0.98536823154672
7.282,0.980755999999929,0.98535187525261
7.284,0.980721999999929,0.985334979360114
7.286,0.980687999999929,0.985317407331832
7.288,0.980653999999929,0.985299662507145
7.29,0.980619999999929,0.985281522338375
7.292,0.980585999999929,0.985262970949755
7.294,0.980551999999929,0.985243930219051
7.296,0.980517999999929,0.985224713608187
7.298,0.980483999999929,0.985204985474983
7.3,0.980449999999929,0.985184897586032
7.302,0.980415999999929,0.985164473389148
7.304,0.980381999999929,0.985143704512906
7.306,0.980347999999929,0.985122426169933
7.308,0.980313999999929,0.985100668751348
7.31,0.980279999999929,0.985078664185369
7.312,0.980245999999929,0.985055963776275
7.314,0.980211999999929,0.985032890365274
7.316,0.980177999999929,0.985009372555657
7.318,0.980143999999929,0.984985174932259
7.32,0.980109999999929,0.984960684417538
7.322,0.980075999999929,0.984935463950572
7.324,0.980041999999929,0.984909837589076
7.326,0.980007999999929,0.984883786821172
7.328,0.979973999999929,0.984857087418884
7.33,0.979939999999929,0.984830133944304
7.332,0.979905999999929,0.984802604428824
7.334,0.979871999999929,0.984774762204182
7.336,0.979837999999929,0.984746632913917
7.338,0.979803999999929,0.984718083039733
7.34,0.979769999999929,0.984689390526168
7.342,0.979735999999929,0.984660406703467
7.344,0.979701999999929,0.984631259792189
7.346,0.979667999999929,0.984601981534206
7.348,0.979633999999929,0.984572684777276
7.35,0.979599999999929,0.984543216110067
7.352,0.979565999999929,0.984513733384339
7.354,0.979531999999929,0.984484188704871
7.356,0.979497999999929,0.984454633292589
7.358,0.979463999999929,0.984425049262424
7.36,0.979429999999929,0.984395436770863
7.362,0.979395999999929,0.984365798907268
7.364,0.979361999999929,0.984336121472765
7.366,0.979327999999929,0.984306367197313
7.368,0.979293999999929,0.984276549633354
7.37,0.979259999999929,0.984246643677207
7.372,0.979225999999929,0.98421654389397
7.374,0.979191999999929,0.984186415050398
7.376,0.979157999999929,0.984156038172406
7.378,0.979123999999929,0.984125548542185
7.38,0.979089999999929,0.984094839635526
7.382,0.979055999999929,0.984063928676092
7.384,0.979021999999929,0.984032896859078
7.386,0.978987999999929,0.984001565120248
7.388,0.978953999999929,0.983970114661554
7.39,0.978919999999929,0.983938498340404
7.392,0.978885999999929,0.983906688297913
7.394,0.978851999999929,0.983874795963085
7.396,0.978817999999929,0.983842754474679
7.398,0.978783999999929,0.983810644333881
7.4,0.978749999999929,0.983778483565809
7.402,0.978715999999929,0.98374627100759
7.404,0.978681999999929,0.983714061983531
7.406,0.978647999999929,0.98368186345519
7.408,0.978613999999929,0.983649673614029
7.41,0.978579999999929,0.983617544773731
7.412,0.978546999999929,0.983585457803191
7.414,0.978513999999929,0.98355342205817
7.416,0.978480999999929,0.983521455286929
7.418,0.978447999999929,0.983489543971352
7.42,0.978414999999929,0.983457682683296
7.422,0.978383999999929,0.98342587266853
7.424,0.978352999999929,0.983394115401365
7.426,0.978321999999929,0.983362373883434
7.428,0.978290999999929,0.9833306827253
7.43,0.978259999999929,0.983298991567166
7.432,0.978231999999929,0.983267356353088
7.434,0.978203999999929,0.983235733317571
7.436,0.978175999999929,0.983204148955827
7.438,0.978147999999929,0.98317260700135
7.44,0.978119999999929,0.983141157328621
7.442,0.978095999999929,0.983109755098478
7.444,0.978071999999929,0.983078500792725
7.446,0.978047999999929,0.983047369318683
7.448,0.978023999999929,0.983016366453847
7.45,0.977999999999929,0.982985644794457
7.452,0.977980999999929,0.982955053545037
7.454,0.977961999999929,0.982924827463582
7.456,0.977942999999929,0.98289491599861
7.458,0.977923999999929,0.98286531909264
7.46,0.977904999999929,0.982835973414671
7.462,0.977891999999929,0.982807148520575
7.464,0.977878999999929,0.982778698874768
7.466,0.977865999999929,0.982750681691546
7.468,0.977852999999929,0.982723188479587
7.47,0.977839999999929,0.982696039164835
7.472,0.977833999999929,0.982669558964679
7.474,0.977827999999929,0.982643310319949
7.476,0.977821999999929,0.982617771849743
7.478,0.977815999999929,0.982592643899032
7.48,0.977809999999929,0.9825679135141
